Country,Week,Year,Confirmed,Deaths,Recovered,Detected_FluCases,Quarter
Turkey,20,2018,0.0,0.0,0.0,0,2
Ukraine,20,2018,0.0,0.0,0.0,3,2
United Kingdom,20,2018,0.0,0.0,0.0,44,2
United Kingdom,20,2018,0.0,0.0,0.0,1,2
United Kingdom,20,2018,0.0,0.0,0.0,4,2
Uzbekistan,20,2018,0.0,0.0,0.0,0,2
Azerbaijan,20,2019,0.0,0.0,0.0,0,2
Czechia,20,2019,0.0,0.0,0.0,0,2
Denmark,20,2019,0.0,0.0,0.0,21,2
Estonia,20,2019,0.0,0.0,0.0,8,2
Finland,20,2019,0.0,0.0,0.0,1,2
Germany,20,2019,0.0,0.0,0.0,0,2
Iceland,20,2019,0.0,0.0,0.0,1,2
Ireland,20,2019,0.0,0.0,0.0,7,2
Kazakhstan,20,2019,0.0,0.0,0.0,0,2
Latvia,20,2019,0.0,0.0,0.0,2,2
Macedonia,20,2019,0.0,0.0,0.0,0,2
Moldova,20,2019,0.0,0.0,0.0,0,2
Montenegro,20,2019,0.0,0.0,0.0,0,2
Netherlands,20,2019,0.0,0.0,0.0,15,2
Norway,20,2019,0.0,0.0,0.0,97,2
Poland,20,2019,0.0,0.0,0.0,0,2
Portugal,20,2019,0.0,0.0,0.0,0,2
Russia,20,2019,0.0,0.0,0.0,21,2
Serbia,20,2019,0.0,0.0,0.0,0,2
Spain,20,2019,0.0,0.0,0.0,8,2
Sweden,20,2019,0.0,0.0,0.0,77,2
Switzerland,20,2019,0.0,0.0,0.0,3,2
Turkey,20,2019,0.0,0.0,0.0,6,2
Turkmenistan,20,2019,0.0,0.0,0.0,0,2
Ukraine,20,2019,0.0,0.0,0.0,3,2
United Kingdom,20,2019,0.0,0.0,0.0,86,2
United Kingdom,20,2019,0.0,0.0,0.0,11,2
United Kingdom,20,2019,0.0,0.0,0.0,27,2
United Kingdom,20,2019,0.0,0.0,0.0,13,2
Uzbekistan,20,2019,0.0,0.0,0.0,0,2
Denmark,20,2020,11056.0,543.0,9305.0,0,2
Estonia,20,2020,1770.0,63.0,934.0,0,2
Finland,20,2020,6286.0,297.0,5000.0,0,2
Germany,20,2020,175752.0,7938.0,152600.0,0,2
Ireland,20,2020,24048.0,1533.0,19470.0,0,2
Kazakhstan,20,2020,5850.0,34.0,2980.0,0,2
Latvia,20,2020,997.0,19.0,662.0,0,2
Moldova,20,2020,5934.0,207.0,2344.0,0,2
Norway,20,2020,8237.0,232.0,32.0,1,2
Portugal,20,2020,28810.0,1203.0,3822.0,0,2
Russia,20,2020,272043.0,2537.0,63166.0,2,2
Slovenia,20,2020,1465.0,103.0,272.0,0,2
Spain,20,2020,230698.0,27563.0,146446.0,0,2
United Kingdom,20,2020,241461.0,34546.0,1058.0,0,2
United Kingdom,20,2020,241461.0,34546.0,1058.0,1,2
United Kingdom,20,2020,241461.0,34546.0,1058.0,0,2
United Kingdom,20,2020,241461.0,34546.0,1058.0,0,2
Azerbaijan,21,2016,0.0,0.0,0.0,0,2
Belarus,21,2016,0.0,0.0,0.0,1,2
Denmark,21,2016,0.0,0.0,0.0,2,2
Finland,21,2016,0.0,0.0,0.0,0,2
Georgia,21,2016,0.0,0.0,0.0,2,2
Germany,21,2016,0.0,0.0,0.0,0,2
Ireland,21,2016,0.0,0.0,0.0,1,2
Kazakhstan,21,2016,0.0,0.0,0.0,1,2
Latvia,21,2016,0.0,0.0,0.0,23,2
Lithuania,21,2016,0.0,0.0,0.0,1,2
Moldova,21,2016,0.0,0.0,0.0,0,2
Norway,21,2016,0.0,0.0,0.0,103,2
Poland,21,2016,0.0,0.0,0.0,0,2
Portugal,21,2016,0.0,0.0,0.0,7,2
Romania,21,2016,0.0,0.0,0.0,1,2
Russia,21,2016,0.0,0.0,0.0,63,2
Slovakia,21,2016,0.0,0.0,0.0,2,2
Slovenia,21,2016,0.0,0.0,0.0,4,2
Spain,21,2016,0.0,0.0,0.0,7,2
Sweden,21,2016,0.0,0.0,0.0,15,2
United Kingdom,21,2016,0.0,0.0,0.0,30,2
United Kingdom,21,2016,0.0,0.0,0.0,4,2
United Kingdom,21,2016,0.0,0.0,0.0,28,2
United Kingdom,21,2016,0.0,0.0,0.0,1,2
Azerbaijan,21,2017,0.0,0.0,0.0,0,2
Belarus,21,2017,0.0,0.0,0.0,0,2
Cyprus,21,2017,0.0,0.0,0.0,0,2
Denmark,21,2017,0.0,0.0,0.0,4,2
Estonia,21,2017,0.0,0.0,0.0,28,2
Finland,21,2017,0.0,0.0,0.0,0,2
Germany,21,2017,0.0,0.0,0.0,0,2
Iceland,21,2017,0.0,0.0,0.0,2,2
Kazakhstan,21,2017,0.0,0.0,0.0,0,2
Latvia,21,2017,0.0,0.0,0.0,6,2
Lithuania,21,2017,0.0,0.0,0.0,1,2
Malta,21,2017,0.0,0.0,0.0,1,2
Moldova,21,2017,0.0,0.0,0.0,0,2
Norway,21,2017,0.0,0.0,0.0,280,2
Poland,21,2017,0.0,0.0,0.0,1,2
Portugal,21,2017,0.0,0.0,0.0,0,2
Russia,21,2017,0.0,0.0,0.0,25,2
Slovakia,21,2017,0.0,0.0,0.0,2,2
Slovenia,21,2017,0.0,0.0,0.0,1,2
Spain,21,2017,0.0,0.0,0.0,6,2
Sweden,21,2017,0.0,0.0,0.0,61,2
Turkey,21,2017,0.0,0.0,0.0,0,2
Ukraine,21,2017,0.0,0.0,0.0,4,2
United Kingdom,21,2017,0.0,0.0,0.0,6,2
United Kingdom,21,2017,0.0,0.0,0.0,45,2
United Kingdom,21,2017,0.0,0.0,0.0,1,2
Azerbaijan,21,2018,0.0,0.0,0.0,0,2
Denmark,21,2018,0.0,0.0,0.0,3,2
Finland,21,2018,0.0,0.0,0.0,0,2
Germany,21,2018,0.0,0.0,0.0,0,2
Greece,21,2018,0.0,0.0,0.0,0,2
Iceland,21,2018,0.0,0.0,0.0,2,2
Ireland,21,2018,0.0,0.0,0.0,2,2
Kazakhstan,21,2018,0.0,0.0,0.0,0,2
Latvia,21,2018,0.0,0.0,0.0,1,2
Macedonia,21,2018,0.0,0.0,0.0,0,2
Moldova,21,2018,0.0,0.0,0.0,0,2
Netherlands,21,2018,0.0,0.0,0.0,7,2
Norway,21,2018,0.0,0.0,0.0,16,2
Poland,21,2018,0.0,0.0,0.0,0,2
Portugal,21,2018,0.0,0.0,0.0,0,2
Russia,21,2018,0.0,0.0,0.0,74,2
Slovenia,21,2018,0.0,0.0,0.0,1,2
Spain,21,2018,0.0,0.0,0.0,7,2
Sweden,21,2018,0.0,0.0,0.0,9,2
Turkey,21,2018,0.0,0.0,0.0,0,2
United Kingdom,21,2018,0.0,0.0,0.0,3,2
United Kingdom,21,2018,0.0,0.0,0.0,1,2
Denmark,21,2019,0.0,0.0,0.0,15,2
Estonia,21,2019,0.0,0.0,0.0,1,2
Finland,21,2019,0.0,0.0,0.0,0,2
Germany,21,2019,0.0,0.0,0.0,1,2
Iceland,21,2019,0.0,0.0,0.0,4,2
Ireland,21,2019,0.0,0.0,0.0,10,2
Kazakhstan,21,2019,0.0,0.0,0.0,0,2
Macedonia,21,2019,0.0,0.0,0.0,0,2
Moldova,21,2019,0.0,0.0,0.0,0,2
Netherlands,21,2019,0.0,0.0,0.0,17,2
Norway,21,2019,0.0,0.0,0.0,86,2
Poland,21,2019,0.0,0.0,0.0,1,2
Portugal,21,2019,0.0,0.0,0.0,0,2
Russia,21,2019,0.0,0.0,0.0,17,2
Spain,21,2019,0.0,0.0,0.0,9,2
Sweden,21,2019,0.0,0.0,0.0,60,2
United Kingdom,21,2019,0.0,0.0,0.0,8,2
United Kingdom,21,2019,0.0,0.0,0.0,13,2
United Kingdom,21,2019,0.0,0.0,0.0,14,2
Denmark,21,2020,11487.0,561.0,10034.0,0,2
Finland,21,2020,6568.0,306.0,5000.0,0,2
Germany,21,2020,179986.0,8261.0,159716.0,0,2
Ireland,21,2020,24582.0,1604.0,21060.0,0,2
Kazakhstan,21,2020,7919.0,35.0,4214.0,0,2
Moldova,21,2020,6994.0,242.0,3452.0,0,2
Norway,21,2020,8346.0,235.0,7727.0,2,2
Poland,21,2020,20931.0,993.0,8977.0,0,2
Russia,21,2020,335882.0,3388.0,107936.0,1,2
Slovenia,21,2020,1468.0,106.0,1340.0,0,2
Spain,21,2020,235290.0,28678.0,150376.0,0,2
Sweden,21,2020,33188.0,3992.0,4971.0,0,2
United Kingdom,21,2020,258504.0,36757.0,1149.0,0,2
United Kingdom,21,2020,258504.0,36757.0,1149.0,0,2
United Kingdom,21,2020,258504.0,36757.0,1149.0,0,2
Azerbaijan,22,2016,0.0,0.0,0.0,0,2
Belarus,22,2016,0.0,0.0,0.0,0,2
Denmark,22,2016,0.0,0.0,0.0,2,2
Estonia,22,2016,0.0,0.0,0.0,2,2
Finland,22,2016,0.0,0.0,0.0,0,2
Germany,22,2016,0.0,0.0,0.0,0,2
Ireland,22,2016,0.0,0.0,0.0,2,2
Kazakhstan,22,2016,0.0,0.0,0.0,0,2
Latvia,22,2016,0.0,0.0,0.0,8,2
Moldova,22,2016,0.0,0.0,0.0,0,2
Netherlands,22,2016,0.0,0.0,0.0,2,2
Norway,22,2016,0.0,0.0,0.0,70,2
Poland,22,2016,0.0,0.0,0.0,2,2
Portugal,22,2016,0.0,0.0,0.0,4,2
Russia,22,2016,0.0,0.0,0.0,32,2
Slovakia,22,2016,0.0,0.0,0.0,1,2
Slovenia,22,2016,0.0,0.0,0.0,4,2
Spain,22,2016,0.0,0.0,0.0,5,2
Sweden,22,2016,0.0,0.0,0.0,7,2
United Kingdom,22,2016,0.0,0.0,0.0,23,2
United Kingdom,22,2016,0.0,0.0,0.0,0,2
United Kingdom,22,2016,0.0,0.0,0.0,18,2
United Kingdom,22,2016,0.0,0.0,0.0,1,2
Belarus,22,2017,0.0,0.0,0.0,0,2
Cyprus,22,2017,0.0,0.0,0.0,2,2
Denmark,22,2017,0.0,0.0,0.0,2,2
Estonia,22,2017,0.0,0.0,0.0,14,2
Finland,22,2017,0.0,0.0,0.0,0,2
Germany,22,2017,0.0,0.0,0.0,0,2
Iceland,22,2017,0.0,0.0,0.0,4,2
Latvia,22,2017,0.0,0.0,0.0,1,2
Malta,22,2017,0.0,0.0,0.0,1,2
Moldova,22,2017,0.0,0.0,0.0,0,2
Norway,22,2017,0.0,0.0,0.0,170,2
Poland,22,2017,0.0,0.0,0.0,0,2
Portugal,22,2017,0.0,0.0,0.0,0,2
Russia,22,2017,0.0,0.0,0.0,14,2
Slovenia,22,2017,0.0,0.0,0.0,1,2
Spain,22,2017,0.0,0.0,0.0,5,2
Sweden,22,2017,0.0,0.0,0.0,29,2
Turkey,22,2017,0.0,0.0,0.0,1,2
Ukraine,22,2017,0.0,0.0,0.0,2,2
United Kingdom,22,2017,0.0,0.0,0.0,7,2
United Kingdom,22,2017,0.0,0.0,0.0,28,2
United Kingdom,22,2017,0.0,0.0,0.0,7,2
Belarus,22,2018,0.0,0.0,0.0,0,2
Denmark,22,2018,0.0,0.0,0.0,2,2
Estonia,22,2018,0.0,0.0,0.0,4,2
Finland,22,2018,0.0,0.0,0.0,0,2
Germany,22,2018,0.0,0.0,0.0,0,2
Greece,22,2018,0.0,0.0,0.0,0,2
Iceland,22,2018,0.0,0.0,0.0,2,2
Ireland,22,2018,0.0,0.0,0.0,3,2
Kazakhstan,22,2018,0.0,0.0,0.0,0,2
Macedonia,22,2018,0.0,0.0,0.0,0,2
Moldova,22,2018,0.0,0.0,0.0,0,2
Netherlands,22,2018,0.0,0.0,0.0,1,2
Norway,22,2018,0.0,0.0,0.0,10,2
Poland,22,2018,0.0,0.0,0.0,0,2
Portugal,22,2018,0.0,0.0,0.0,0,2
Russia,22,2018,0.0,0.0,0.0,85,2
Slovenia,22,2018,0.0,0.0,0.0,0,2
Spain,22,2018,0.0,0.0,0.0,5,2
Sweden,22,2018,0.0,0.0,0.0,4,2
United Kingdom,22,2018,0.0,0.0,0.0,0,2
United Kingdom,22,2018,0.0,0.0,0.0,0,2
United Kingdom,22,2018,0.0,0.0,0.0,2,2
Belarus,22,2019,0.0,0.0,0.0,0,2
Denmark,22,2019,0.0,0.0,0.0,2,2
Finland,22,2019,0.0,0.0,0.0,0,2
Germany,22,2019,0.0,0.0,0.0,0,2
Iceland,22,2019,0.0,0.0,0.0,5,2
Ireland,22,2019,0.0,0.0,0.0,8,2
Kazakhstan,22,2019,0.0,0.0,0.0,0,2
Macedonia,22,2019,0.0,0.0,0.0,0,2
Moldova,22,2019,0.0,0.0,0.0,0,2
Netherlands,22,2019,0.0,0.0,0.0,5,2
Norway,22,2019,0.0,0.0,0.0,44,2
Poland,22,2019,0.0,0.0,0.0,2,2
Portugal,22,2019,0.0,0.0,0.0,0,2
Russia,22,2019,0.0,0.0,0.0,13,2
Spain,22,2019,0.0,0.0,0.0,7,2
Sweden,22,2019,0.0,0.0,0.0,30,2
United Kingdom,22,2019,0.0,0.0,0.0,1,2
United Kingdom,22,2019,0.0,0.0,0.0,10,2
United Kingdom,22,2019,0.0,0.0,0.0,7,2
Denmark,22,2020,11833.0,571.0,10525.0,0,2
Finland,22,2020,6826.0,316.0,5500.0,0,2
Germany,22,2020,183189.0,8530.0,164908.0,0,2
Kazakhstan,22,2020,10382.0,38.0,5220.0,0,2
Moldova,22,2020,8098.0,291.0,4455.0,0,2
Norway,22,2020,8437.0,236.0,7727.0,1,2
Poland,22,2020,23571.0,1061.0,11016.0,0,2
Russia,22,2020,396575.0,4555.0,167469.0,1,2
Slovenia,22,2020,1473.0,108.0,1357.0,0,2
Spain,22,2020,239228.0,28752.0,150376.0,0,2
Sweden,22,2020,37113.0,4395.0,4971.0,1,2
United Kingdom,22,2020,274219.0,38458.0,1187.0,0,2
United Kingdom,22,2020,274219.0,38458.0,1187.0,1,2
United Kingdom,22,2020,274219.0,38458.0,1187.0,0,2
Azerbaijan,23,2016,0.0,0.0,0.0,0,2
Denmark,23,2016,0.0,0.0,0.0,0,2
Finland,23,2016,0.0,0.0,0.0,0,2
Germany,23,2016,0.0,0.0,0.0,0,2
Iceland,23,2016,0.0,0.0,0.0,1,2
Ireland,23,2016,0.0,0.0,0.0,1,2
Moldova,23,2016,0.0,0.0,0.0,0,2
Netherlands,23,2016,0.0,0.0,0.0,1,2
Norway,23,2016,0.0,0.0,0.0,22,2
Poland,23,2016,0.0,0.0,0.0,2,2
Portugal,23,2016,0.0,0.0,0.0,3,2
Russia,23,2016,0.0,0.0,0.0,11,2
Slovenia,23,2016,0.0,0.0,0.0,1,2
Spain,23,2016,0.0,0.0,0.0,5,2
Sweden,23,2016,0.0,0.0,0.0,5,2
United Kingdom,23,2016,0.0,0.0,0.0,2,2
United Kingdom,23,2016,0.0,0.0,0.0,9,2
United Kingdom,23,2016,0.0,0.0,0.0,0,2
Azerbaijan,23,2017,0.0,0.0,0.0,0,2
Belarus,23,2017,0.0,0.0,0.0,0,2
Cyprus,23,2017,0.0,0.0,0.0,0,2
Denmark,23,2017,0.0,0.0,0.0,1,2
Estonia,23,2017,0.0,0.0,0.0,4,2
Finland,23,2017,0.0,0.0,0.0,0,2
Germany,23,2017,0.0,0.0,0.0,0,2
Iceland,23,2017,0.0,0.0,0.0,2,2
Kazakhstan,23,2017,0.0,0.0,0.0,0,2
Latvia,23,2017,0.0,0.0,0.0,2,2
Moldova,23,2017,0.0,0.0,0.0,0,2
Norway,23,2017,0.0,0.0,0.0,82,2
Poland,23,2017,0.0,0.0,0.0,0,2
Portugal,23,2017,0.0,0.0,0.0,0,2
Russia,23,2017,0.0,0.0,0.0,8,2
Slovenia,23,2017,0.0,0.0,0.0,0,2
Spain,23,2017,0.0,0.0,0.0,2,2
Sweden,23,2017,0.0,0.0,0.0,21,2
Turkey,23,2017,0.0,0.0,0.0,2,2
United Kingdom,23,2017,0.0,0.0,0.0,1,2
United Kingdom,23,2017,0.0,0.0,0.0,0,2
Belarus,23,2018,0.0,0.0,0.0,0,2
Denmark,23,2018,0.0,0.0,0.0,2,2
Estonia,23,2018,0.0,0.0,0.0,0,2
Finland,23,2018,0.0,0.0,0.0,0,2
Germany,23,2018,0.0,0.0,0.0,0,2
Iceland,23,2018,0.0,0.0,0.0,2,2
Ireland,23,2018,0.0,0.0,0.0,0,2
Kazakhstan,23,2018,0.0,0.0,0.0,0,2
Macedonia,23,2018,0.0,0.0,0.0,0,2
Moldova,23,2018,0.0,0.0,0.0,0,2
Norway,23,2018,0.0,0.0,0.0,4,2
Poland,23,2018,0.0,0.0,0.0,0,2
Portugal,23,2018,0.0,0.0,0.0,0,2
Russia,23,2018,0.0,0.0,0.0,40,2
Slovenia,23,2018,0.0,0.0,0.0,0,2
Spain,23,2018,0.0,0.0,0.0,3,2
Sweden,23,2018,0.0,0.0,0.0,3,2
United Kingdom,23,2018,0.0,0.0,0.0,0,2
United Kingdom,23,2018,0.0,0.0,0.0,3,2
Azerbaijan,23,2019,0.0,0.0,0.0,0,2
Denmark,23,2019,0.0,0.0,0.0,9,2
Estonia,23,2019,0.0,0.0,0.0,0,2
Finland,23,2019,0.0,0.0,0.0,0,2
Germany,23,2019,0.0,0.0,0.0,0,2
Iceland,23,2019,0.0,0.0,0.0,1,2
Ireland,23,2019,0.0,0.0,0.0,4,2
Kazakhstan,23,2019,0.0,0.0,0.0,0,2
Lithuania,23,2019,0.0,0.0,0.0,1,2
Macedonia,23,2019,0.0,0.0,0.0,0,2
Netherlands,23,2019,0.0,0.0,0.0,2,2
Norway,23,2019,0.0,0.0,0.0,30,2
Poland,23,2019,0.0,0.0,0.0,0,2
Russia,23,2019,0.0,0.0,0.0,8,2
Spain,23,2019,0.0,0.0,0.0,4,2
Sweden,23,2019,0.0,0.0,0.0,19,2
United Kingdom,23,2019,0.0,0.0,0.0,1,2
United Kingdom,23,2019,0.0,0.0,0.0,9,2
United Kingdom,23,2019,0.0,0.0,0.0,7,2
Denmark,23,2020,12124.0,587.0,10921.0,0,2
Estonia,23,2020,1931.0,69.0,1675.0,0,2
Finland,23,2020,6964.0,322.0,5800.0,0,2
Germany,23,2020,185450.0,8673.0,168958.0,0,2
Kazakhstan,23,2020,12511.0,53.0,7135.0,0,2
Moldova,23,2020,9511.0,331.0,5450.0,0,2
Norway,23,2020,8531.0,238.0,8138.0,0,2
Poland,23,2020,25986.0,1153.0,12641.0,0,2
Russia,23,2020,458102.0,5717.0,220935.0,0,2
Slovenia,23,2020,1484.0,109.0,1359.0,0,2
Spain,23,2020,241310.0,27135.0,150376.0,0,2
Sweden,23,2020,43887.0,4656.0,4971.0,0,2
United Kingdom,23,2020,286294.0,40548.0,1230.0,0,2
United Kingdom,23,2020,286294.0,40548.0,1230.0,1,2
United Kingdom,23,2020,286294.0,40548.0,1230.0,1,2
Azerbaijan,24,2016,0.0,0.0,0.0,0,2
Denmark,24,2016,0.0,0.0,0.0,3,2
Estonia,24,2016,0.0,0.0,0.0,0,2
Finland,24,2016,0.0,0.0,0.0,0,2
Germany,24,2016,0.0,0.0,0.0,0,2
Iceland,24,2016,0.0,0.0,0.0,1,2
Ireland,24,2016,0.0,0.0,0.0,0,2
Norway,24,2016,0.0,0.0,0.0,24,2
Poland,24,2016,0.0,0.0,0.0,0,2
Portugal,24,2016,0.0,0.0,0.0,1,2
Russia,24,2016,0.0,0.0,0.0,19,2
Slovenia,24,2016,0.0,0.0,0.0,0,2
Spain,24,2016,0.0,0.0,0.0,2,2
Sweden,24,2016,0.0,0.0,0.0,4,2
United Kingdom,24,2016,0.0,0.0,0.0,0,2
United Kingdom,24,2016,0.0,0.0,0.0,4,2
Azerbaijan,24,2017,0.0,0.0,0.0,0,2
Belarus,24,2017,0.0,0.0,0.0,0,2
Denmark,24,2017,0.0,0.0,0.0,4,2
Estonia,24,2017,0.0,0.0,0.0,0,2
Finland,24,2017,0.0,0.0,0.0,0,2
Germany,24,2017,0.0,0.0,0.0,0,2
Iceland,24,2017,0.0,0.0,0.0,2,2
Kazakhstan,24,2017,0.0,0.0,0.0,0,2
Moldova,24,2017,0.0,0.0,0.0,0,2
Norway,24,2017,0.0,0.0,0.0,50,2
Poland,24,2017,0.0,0.0,0.0,0,2
Portugal,24,2017,0.0,0.0,0.0,0,2
Russia,24,2017,0.0,0.0,0.0,1,2
Slovenia,24,2017,0.0,0.0,0.0,0,2
Spain,24,2017,0.0,0.0,0.0,1,2
Sweden,24,2017,0.0,0.0,0.0,25,2
Turkey,24,2017,0.0,0.0,0.0,0,2
Ukraine,24,2017,0.0,0.0,0.0,1,2
United Kingdom,24,2017,0.0,0.0,0.0,2,2
United Kingdom,24,2017,0.0,0.0,0.0,1,2
Belarus,24,2018,0.0,0.0,0.0,0,2
Bulgaria,24,2018,0.0,0.0,0.0,0,2
Denmark,24,2018,0.0,0.0,0.0,0,2
Estonia,24,2018,0.0,0.0,0.0,1,2
Finland,24,2018,0.0,0.0,0.0,0,2
Germany,24,2018,0.0,0.0,0.0,0,2
Iceland,24,2018,0.0,0.0,0.0,1,2
Ireland,24,2018,0.0,0.0,0.0,1,2
Kazakhstan,24,2018,0.0,0.0,0.0,0,2
Macedonia,24,2018,0.0,0.0,0.0,0,2
Moldova,24,2018,0.0,0.0,0.0,0,2
Netherlands,24,2018,0.0,0.0,0.0,1,2
Norway,24,2018,0.0,0.0,0.0,6,2
Poland,24,2018,0.0,0.0,0.0,0,2
Russia,24,2018,0.0,0.0,0.0,10,2
Slovenia,24,2018,0.0,0.0,0.0,0,2
Spain,24,2018,0.0,0.0,0.0,2,2
Sweden,24,2018,0.0,0.0,0.0,3,2
United Kingdom,24,2018,0.0,0.0,0.0,2,2
United Kingdom,24,2018,0.0,0.0,0.0,2,2
Denmark,24,2019,0.0,0.0,0.0,4,2
Estonia,24,2019,0.0,0.0,0.0,0,2
Finland,24,2019,0.0,0.0,0.0,0,2
Germany,24,2019,0.0,0.0,0.0,0,2
Iceland,24,2019,0.0,0.0,0.0,1,2
Ireland,24,2019,0.0,0.0,0.0,3,2
Kazakhstan,24,2019,0.0,0.0,0.0,0,2
Macedonia,24,2019,0.0,0.0,0.0,0,2
Moldova,24,2019,0.0,0.0,0.0,0,2
Netherlands,24,2019,0.0,0.0,0.0,9,2
Norway,24,2019,0.0,0.0,0.0,23,2
Poland,24,2019,0.0,0.0,0.0,0,2
Russia,24,2019,0.0,0.0,0.0,4,2
Spain,24,2019,0.0,0.0,0.0,3,2
Sweden,24,2019,0.0,0.0,0.0,13,2
United Kingdom,24,2019,0.0,0.0,0.0,6,2
United Kingdom,24,2019,0.0,0.0,0.0,21,2
United Kingdom,24,2019,0.0,0.0,0.0,3,2
Denmark,24,2020,12339.0,597.0,11235.0,0,2
Finland,24,2020,7087.0,325.0,6200.0,0,2
Germany,24,2020,187267.0,8793.0,171970.0,0,2
Kazakhstan,24,2020,14238.0,73.0,8829.0,0,2
Norway,24,2020,8628.0,242.0,8138.0,0,2
Poland,24,2020,29017.0,1237.0,14104.0,0,2
Russia,24,2020,519458.0,6819.0,274128.0,2,2
Slovakia,24,2020,1545.0,28.0,1410.0,2,2
Slovenia,24,2020,1492.0,109.0,1359.0,0,2
Spain,24,2020,243605.0,27136.0,150376.0,1,2
Sweden,24,2020,50931.0,4874.0,0.0,0,2
United Kingdom,24,2020,295828.0,41747.0,1283.0,0,2
United Kingdom,24,2020,295828.0,41747.0,1283.0,0,2
United Kingdom,24,2020,295828.0,41747.0,1283.0,0,2
Azerbaijan,25,2016,0.0,0.0,0.0,0,2
Belarus,25,2016,0.0,0.0,0.0,0,2
Denmark,25,2016,0.0,0.0,0.0,0,2
Finland,25,2016,0.0,0.0,0.0,0,2
Germany,25,2016,0.0,0.0,0.0,0,2
Ireland,25,2016,0.0,0.0,0.0,3,2
Latvia,25,2016,0.0,0.0,0.0,1,2
Netherlands,25,2016,0.0,0.0,0.0,1,2
Norway,25,2016,0.0,0.0,0.0,15,2
Poland,25,2016,0.0,0.0,0.0,1,2
Portugal,25,2016,0.0,0.0,0.0,5,2
Russia,25,2016,0.0,0.0,0.0,2,2
Slovenia,25,2016,0.0,0.0,0.0,0,2
Spain,25,2016,0.0,0.0,0.0,3,2
Sweden,25,2016,0.0,0.0,0.0,1,2
United Kingdom,25,2016,0.0,0.0,0.0,1,2
United Kingdom,25,2016,0.0,0.0,0.0,3,2
Azerbaijan,25,2017,0.0,0.0,0.0,0,2
Belarus,25,2017,0.0,0.0,0.0,0,2
Denmark,25,2017,0.0,0.0,0.0,2,2
Estonia,25,2017,0.0,0.0,0.0,1,2
Finland,25,2017,0.0,0.0,0.0,0,2
Germany,25,2017,0.0,0.0,0.0,0,2
Kazakhstan,25,2017,0.0,0.0,0.0,0,2
Malta,25,2017,0.0,0.0,0.0,1,2
Moldova,25,2017,0.0,0.0,0.0,0,2
Norway,25,2017,0.0,0.0,0.0,44,2
Poland,25,2017,0.0,0.0,0.0,0,2
Portugal,25,2017,0.0,0.0,0.0,0,2
Russia,25,2017,0.0,0.0,0.0,0,2
Slovenia,25,2017,0.0,0.0,0.0,0,2
Spain,25,2017,0.0,0.0,0.0,4,2
Sweden,25,2017,0.0,0.0,0.0,11,2
Turkey,25,2017,0.0,0.0,0.0,0,2
United Kingdom,25,2017,0.0,0.0,0.0,1,2
United Kingdom,25,2017,0.0,0.0,0.0,3,2
Denmark,25,2018,0.0,0.0,0.0,1,2
Estonia,25,2018,0.0,0.0,0.0,0,2
Finland,25,2018,0.0,0.0,0.0,0,2
Germany,25,2018,0.0,0.0,0.0,0,2
Ireland,25,2018,0.0,0.0,0.0,1,2
Kazakhstan,25,2018,0.0,0.0,0.0,0,2
Macedonia,25,2018,0.0,0.0,0.0,0,2
Moldova,25,2018,0.0,0.0,0.0,0,2
Netherlands,25,2018,0.0,0.0,0.0,2,2
Norway,25,2018,0.0,0.0,0.0,8,2
Poland,25,2018,0.0,0.0,0.0,0,2
Russia,25,2018,0.0,0.0,0.0,7,2
Slovenia,25,2018,0.0,0.0,0.0,0,2
Spain,25,2018,0.0,0.0,0.0,2,2
Sweden,25,2018,0.0,0.0,0.0,4,2
United Kingdom,25,2018,0.0,0.0,0.0,0,2
United Kingdom,25,2018,0.0,0.0,0.0,0,2
United Kingdom,25,2018,0.0,0.0,0.0,0,2
Denmark,25,2019,0.0,0.0,0.0,4,2
Estonia,25,2019,0.0,0.0,0.0,0,2
Finland,25,2019,0.0,0.0,0.0,0,2
Germany,25,2019,0.0,0.0,0.0,0,2
Iceland,25,2019,0.0,0.0,0.0,1,2
Ireland,25,2019,0.0,0.0,0.0,13,2
Kazakhstan,25,2019,0.0,0.0,0.0,0,2
Netherlands,25,2019,0.0,0.0,0.0,3,2
Norway,25,2019,0.0,0.0,0.0,23,2
Poland,25,2019,0.0,0.0,0.0,0,2
Spain,25,2019,0.0,0.0,0.0,1,2
Sweden,25,2019,0.0,0.0,0.0,4,2
United Kingdom,25,2019,0.0,0.0,0.0,3,2
United Kingdom,25,2019,0.0,0.0,0.0,7,2
United Kingdom,25,2019,0.0,0.0,0.0,3,2
Denmark,25,2020,12591.0,600.0,11482.0,0,2
Finland,25,2020,7142.0,326.0,6200.0,0,2
Germany,25,2020,190670.0,8895.0,174609.0,0,2
Kazakhstan,25,2020,17225.0,118.0,10671.0,0,2
Moldova,25,2020,13953.0,464.0,7745.0,0,2
Norway,25,2020,8742.0,244.0,8138.0,0,2
Poland,25,2020,31620.0,1346.0,16181.0,0,2
Russia,25,2020,576162.0,7992.0,334024.0,0,2
Slovakia,25,2020,1586.0,28.0,1447.0,1,2
Slovenia,25,2020,1519.0,109.0,1359.0,0,2
Spain,25,2020,245938.0,28322.0,150376.0,0,2
Sweden,25,2020,56043.0,5053.0,0.0,2,2
United Kingdom,25,2020,304580.0,42674.0,1319.0,0,2
United Kingdom,25,2020,304580.0,42674.0,1319.0,0,2
